Date,Store_Type,District,Time_Slot,SKU_Name,Category,Expiry_Date,Temp,Item_Traffic,Import,Sold,Waste,Cost,Price,Revenue,Op_Cost,Waste_Loss,Net_Profit
2024-03-06,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-03-08,24.6,0.65,0,0,0,72771,98240,0,19373,0,-19373
2024-03-06,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-03-11,28.8,0.72,92,2,0,41200,55620,111240,24724,0,4116
2024-03-06,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-03-11,31.2,0.53,0,1,0,40294,54396,54396,28980,0,-14878
2024-03-06,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-03-11,32.6,0.97,0,2,0,69775,94196,188392,33564,0,15277
2024-03-06,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-03-11,35.7,1.08,0,4,0,37071,50045,200180,36854,0,15041
2024-03-06,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-03-11,36.0,1.05,0,3,0,68758,92823,278469,39613,0,32581
2024-03-06,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-03-11,36.5,0.74,0,1,0,47762,64478,64478,39043,0,-22327
2024-03-06,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-03-11,37.4,0.37,0,0,0,82192,110959,0,43073,0,-43073
2024-03-06,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-03-11,37.0,0.33,0,1,0,52731,71186,71186,40291,0,-21836
2024-03-06,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-03-11,36.8,1.01,0,3,0,39244,52979,158937,38987,0,2217
2024-03-06,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-03-11,34.1,0.87,0,3,0,54287,73287,219861,35180,0,21819
2024-03-06,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-03-11,34.2,3.29,0,9,0,71873,97028,873252,36591,0,189803
2024-03-06,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-03-11,31.4,4.34,0,8,0,37896,51159,409272,29172,0,76931
2024-03-06,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-03-11,29.0,4.18,0,8,0,74326,100340,802720,27402,0,180709
2024-03-06,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-03-11,27.7,0.69,0,2,0,37691,50882,101764,22498,0,3883
2024-03-06,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-03-11,25.9,1.18,0,4,0,71053,95921,383684,21593,0,77878
2024-03-06,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-03-11,24.9,0.65,0,2,39,42251,57038,114076,17777,1647789,-1635992
2024-03-06,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-06-04,30.6,1.01,110,3,0,52715,71165,213495,28770,0,26579
2024-03-06,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-06-04,31.5,0.87,0,1,0,51421,69418,69418,30299,0,-12302
2024-03-06,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-06-04,33.3,0.85,0,2,0,48044,64859,129718,33303,0,326
2024-03-06,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-06-04,35.5,1.01,0,3,0,39795,53723,161169,36685,0,5098
2024-03-06,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-06-04,36.4,0.35,0,0,0,65079,87856,0,40075,0,-40075
2024-03-06,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-06-04,36.2,1.17,0,2,0,58201,78571,157142,39234,0,1505
2024-03-06,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-06-04,37.6,1.05,0,2,0,62058,83778,167556,42024,0,1415
2024-03-06,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-06-04,35.9,0.43,0,0,0,70960,95796,0,39587,0,-39587
2024-03-06,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-06-04,35.7,0.6,0,2,0,75214,101538,203076,39524,0,13123
2024-03-06,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-06-04,34.3,0.72,0,2,0,56967,76905,153810,35727,0,4148
2024-03-06,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-06-04,32.6,1.05,0,4,0,44466,60029,240116,31792,0,30459
2024-03-06,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-06-04,32.0,1.19,0,3,0,84518,114099,342297,33516,0,55226
2024-03-06,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-06-04,29.3,9.03,0,18,0,39263,53005,954090,25488,0,221867
2024-03-06,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-06-04,28.8,7.69,0,23,0,56562,76358,1756234,25799,0,429508
2024-03-06,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-06-04,27.0,8.76,0,26,0,61710,83308,2166008,22919,0,538628
2024-03-06,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-06-04,24.6,1.1,0,3,16,71857,97006,291018,19309,1149712,-1093574
2024-03-06,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2024-03-07,30.3,1.01,129,2,0,71662,96743,193486,29556,0,20605
2024-03-06,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2024-03-07,31.7,0.87,0,3,0,76047,102663,307989,32383,0,47464
2024-03-06,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2024-03-07,33.8,0.85,0,2,0,40051,54068,108136,33643,0,-5609
2024-03-06,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2024-03-07,34.8,1.01,0,2,0,62188,83953,167906,36993,0,6536
2024-03-06,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2024-03-07,36.3,0.35,0,1,0,80668,108901,108901,40986,0,-12753
2024-03-06,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2024-03-07,35.7,1.17,0,4,0,81029,109389,437556,39932,0,73507
2024-03-06,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2024-03-07,36.0,1.05,0,4,0,52952,71485,285940,38506,0,35625
2024-03-06,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-03-07,36.6,0.43,0,0,0,53415,72110,0,39619,0,-39619
2024-03-06,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-03-07,35.2,0.6,0,2,0,43579,58831,117662,36410,0,-5906
2024-03-06,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-03-07,34.4,0.72,0,2,0,77643,104818,209636,37355,0,16994
2024-03-06,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-03-07,33.8,1.05,0,2,0,62507,84384,168768,35215,0,8538
2024-03-06,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-03-07,31.9,1.19,0,3,0,84981,114724,344172,33368,0,55860
2024-03-06,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-03-07,30.3,7.22,0,14,0,78974,106614,1492596,30068,0,356891
2024-03-06,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-03-07,27.2,6.15,0,24,0,54248,73234,1757616,22757,0,432906
2024-03-06,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-03-07,26.2,7.01,0,14,0,75675,102161,1430254,22457,0,348346
2024-03-06,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-03-07,24.1,1.1,0,4,46,59724,80627,322508,17560,2747304,-2681252
2024-03-07,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-03-09,27.3,0.61,108,2,0,43190,58306,116612,22163,0,8068
2024-03-07,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-03-09,29.6,0.39,0,1,0,50187,67752,67752,26793,0,-9228
2024-03-07,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-03-09,30.7,0.42,0,0,0,59526,80360,0,29426,0,-29426
2024-03-07,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-03-09,32.5,0.53,0,2,0,80126,108170,216340,34108,0,21979
2024-03-07,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-03-09,33.9,0.5,0,1,0,53349,72021,72021,34754,0,-16082
2024-03-07,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-03-09,35.0,2.45,0,4,0,39357,53131,212524,35754,0,19341
2024-03-07,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-03-09,34.1,2.32,0,4,0,35506,47933,191732,33865,0,15842
2024-03-07,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-03-09,35.4,3.06,0,9,0,59760,80676,726084,37903,0,150340
2024-03-07,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-03-09,34.6,1.15,0,4,0,78470,105934,423736,37772,0,72083
2024-03-07,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-03-09,33.2,0.58,0,1,0,82527,111411,111411,35536,0,-6652
2024-03-07,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-03-09,31.9,0.74,0,2,0,42948,57979,115958,30426,0,-364
2024-03-07,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-03-09,28.9,0.58,0,1,0,41287,55737,55737,24910,0,-10460
2024-03-07,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-03-09,27.7,0.88,0,2,0,83003,112054,224108,25670,0,32431
2024-03-07,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-03-09,26.3,0.64,0,1,0,40123,54166,54166,20148,0,-6105
2024-03-07,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-03-09,24.7,0.59,0,2,0,79137,106834,213668,19999,0,35394
2024-03-07,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-03-09,22.1,0.54,0,1,71,50121,67663,67663,13288,3558591,-3554337
2024-03-07,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-03-08,27.3,0.61,129,2,0,49913,67382,134764,22633,0,12304
2024-03-07,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-03-08,29.8,0.39,0,0,0,82557,111451,0,29418,0,-29418
2024-03-07,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-03-08,31.0,0.42,0,0,0,43923,59296,0,28874,0,-28874
2024-03-07,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-03-08,32.6,0.53,0,2,0,65843,88888,177776,33289,0,12800
2024-03-07,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-03-08,34.6,0.5,0,0,0,52144,70394,0,35930,0,-35930
2024-03-07,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-03-08,35.4,10.73,0,32,0,79183,106897,3420704,39262,0,847585
2024-03-07,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-03-08,35.6,10.14,0,30,0,84489,114060,3421800,39994,0,847135
2024-03-07,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-03-08,33.9,13.38,0,26,0,65975,89066,2315716,35638,0,564727
2024-03-07,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-03-08,33.4,1.15,0,4,0,48998,66147,264588,33549,0,35046
2024-03-07,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-03-08,33.2,0.58,0,2,0,67968,91756,183512,34517,0,13058
2024-03-07,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-03-08,32.1,0.74,0,2,0,41256,55695,111390,30667,0,-1789
2024-03-07,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-03-08,29.9,0.58,0,1,0,72396,97734,97734,28887,0,-3549
2024-03-07,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-03-08,26.7,0.88,0,1,0,50410,68053,68053,21588,0,-3945
2024-03-07,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-03-08,24.9,0.64,0,1,0,81438,109941,109941,20520,0,7982
2024-03-07,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2024-03-08,24.4,0.59,0,1,0,83996,113394,113394,19799,0,9598
2024-03-07,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2024-03-08,23.5,0.54,0,1,24,39939,53917,53917,15095,958536,-959653
2024-03-07,Residential,Q7,6:00-7:00,Pork Belly,Meat,2024-03-09,27.0,0.38,117,0,0,74413,100457,0,23808,0,-23808
2024-03-07,Residential,Q7,7:00-8:00,Pork Belly,Meat,2024-03-09,29.4,0.53,0,1,0,77173,104183,104183,28322,0,-1312
2024-03-07,Residential,Q7,8:00-9:00,Pork Belly,Meat,2024-03-09,30.3,0.81,0,1,0,45452,61360,61360,27721,0,-11813
2024-03-07,Residential,Q7,9:00-10:00,Pork Belly,Meat,2024-03-09,33.4,0.67,0,1,0,67179,90691,90691,34822,0,-11310
2024-03-07,Residential,Q7,10:00-11:00,Pork Belly,Meat,2024-03-09,34.8,0.75,0,2,0,70011,94514,189028,37540,0,11465
2024-03-07,Residential,Q7,11:00-12:00,Pork Belly,Meat,2024-03-09,34.8,0.42,0,1,0,73454,99162,99162,37781,0,-12073
2024-03-07,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-03-09,34.7,0.96,0,3,0,49483,66802,200406,35923,0,16033
2024-03-07,Residential,Q7,13:00-14:00,Pork Belly,Meat,2024-03-09,34.0,0.53,0,2,0,71160,96066,192132,36181,0,13630
2024-03-07,Residential,Q7,14:00-15:00,Pork Belly,Meat,2024-03-09,34.4,0.64,0,1,0,58525,79008,79008,36016,0,-15533
2024-03-07,Residential,Q7,15:00-16:00,Pork Belly,Meat,2024-03-09,33.0,0.66,0,1,0,44313,59822,59822,32501,0,-16992
2024-03-07,Residential,Q7,16:00-17:00,Pork Belly,Meat,2024-03-09,31.5,10.13,0,40,0,49571,66920,2676800,30169,0,663790
2024-03-07,Residential,Q7,17:00-18:00,Pork Belly,Meat,2024-03-09,29.4,9.63,0,19,0,65173,87983,1671677,27482,0,405907
2024-03-07,Residential,Q7,18:00-19:00,Pork Belly,Meat,2024-03-09,27.1,8.59,0,34,0,39445,53250,1810500,21541,0,447828
2024-03-07,Residential,Q7,19:00-20:00,Pork Belly,Meat,2024-03-09,26.1,0.33,0,1,0,65493,88415,88415,21564,0,1357
2024-03-07,Residential,Q7,20:00-21:00,Pork Belly,Meat,2024-03-09,24.5,1.04,0,2,0,44555,60149,120298,17218,0,13969
2024-03-07,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-03-09,21.9,0.41,0,1,7,72621,98038,98038,14503,508347,-497433
2024-03-07,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-03-12,28.6,0.38,111,1,0,35271,47615,47615,23948,0,-11604
2024-03-07,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-03-12,29.7,0.53,0,1,0,48857,65956,65956,26879,0,-9780
2024-03-07,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-03-12,31.2,0.81,0,1,0,74490,100561,100561,31374,0,-5303
2024-03-07,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-03-12,33.0,0.67,0,1,0,55756,75270,75270,33302,0,-13788
2024-03-07,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-03-12,34.6,0.75,0,2,0,35428,47827,95654,34759,0,-9961
2024-03-07,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-03-12,34.8,0.42,0,0,0,36241,48925,0,35176,0,-35176
2024-03-07,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-03-12,35.2,0.96,0,1,0,59639,80512,80512,37534,0,-16661
2024-03-07,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-03-12,34.1,0.53,0,1,0,35252,47590,47590,33847,0,-21509
2024-03-07,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-03-12,33.3,0.64,0,1,0,56927,76851,76851,33924,0,-14000
2024-03-07,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-03-12,33.4,0.66,0,2,0,75175,101486,202972,35382,0,17239
2024-03-07,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-03-12,30.6,4.05,0,8,0,64713,87362,698896,29609,0,151582
2024-03-07,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-03-12,30.2,3.85,0,15,0,69615,93980,1409700,29233,0,336241
2024-03-07,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-03-12,28.6,3.43,0,13,0,43060,58131,755703,24494,0,171428
2024-03-07,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-03-12,25.1,0.33,0,0,0,53386,72071,0,18917,0,-18917
2024-03-07,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-03-12,23.6,1.04,0,2,0,37000,49950,99900,15070,0,10829
2024-03-07,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-03-12,22.4,0.41,0,1,61,70541,95230,95230,15257,4303001,-4293569
2024-03-07,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-06-05,28.2,1.11,97,4,0,40741,55000,220000,23611,0,33424
2024-03-07,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-06-05,29.0,0.72,0,2,0,65287,88137,176274,26770,0,18929
2024-03-07,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-06-05,31.3,0.84,0,2,0,70709,95457,190914,31289,0,18206
2024-03-07,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-06-05,33.0,1.13,0,3,0,54381,73414,220242,33206,0,23892
2024-03-07,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-06-05,34.3,0.86,0,2,0,44985,60729,121458,34888,0,-3400
2024-03-07,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-06-05,34.6,0.52,0,1,0,53814,72648,72648,36046,0,-17212
2024-03-07,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-06-05,35.2,0.32,0,0,0,38429,51879,0,36050,0,-36050
2024-03-07,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-06-05,34.0,1.06,0,2,0,81525,110058,220116,36906,0,20159
2024-03-07,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-06-05,33.5,0.72,0,2,0,64525,87108,174216,34816,0,10349
2024-03-07,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-06-05,32.5,0.48,0,0,0,44232,59713,0,31596,0,-31596
2024-03-07,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-06-05,31.0,0.66,0,2,0,71282,96230,192460,30789,0,19106
2024-03-07,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-06-05,30.1,0.55,0,1,0,53719,72520,72520,27940,0,-9139
2024-03-07,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-06-05,27.6,9.36,0,18,0,72089,97320,1751760,24726,0,429431
2024-03-07,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-06-05,25.7,6.34,0,25,0,42345,57165,1429125,19224,0,351275
2024-03-07,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-06-05,25.0,6.41,0,25,0,48805,65886,1647150,18416,0,408608
2024-03-07,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-06-05,21.9,0.85,0,3,5,42449,57306,171918,12391,212245,-180065
2024-03-07,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2024-03-08,28.2,1.11,102,2,0,53570,72319,144638,24509,0,12988
2024-03-07,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2024-03-08,30.0,0.72,0,2,0,36848,49744,99488,26579,0,-787
2024-03-07,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2024-03-08,31.5,0.84,0,2,0,38924,52547,105094,29424,0,-2178
2024-03-07,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2024-03-08,33.5,1.13,0,4,0,83025,112083,448332,36111,0,80120
2024-03-07,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2024-03-08,33.0,0.86,0,3,0,43038,58101,174303,32412,0,12776
2024-03-07,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2024-03-08,35.3,0.52,0,1,0,72470,97834,97834,38612,0,-13248
2024-03-07,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2024-03-08,34.3,0.32,0,1,0,42340,57159,57159,34703,0,-19884
2024-03-07,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-03-08,34.4,1.06,0,3,0,66550,89842,269526,36578,0,33297
2024-03-07,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-03-08,32.9,0.72,0,2,0,83692,112984,225968,35078,0,23505
2024-03-07,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-03-08,33.1,0.48,0,1,0,39426,53225,53225,32339,0,-18540
2024-03-07,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-03-08,31.2,0.66,0,2,0,35176,47487,94974,28622,0,-4000
2024-03-07,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-03-08,30.3,0.55,0,1,0,83234,112365,112365,30366,0,-1235
2024-03-07,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-03-08,28.5,7.49,0,22,0,84692,114334,2515348,27228,0,624895
2024-03-07,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-03-08,25.8,5.07,0,20,0,81696,110289,2205780,22158,0,549701
2024-03-07,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-03-08,25.2,5.13,0,15,0,56657,76486,1147290,19325,0,278109
2024-03-07,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-03-08,23.0,0.85,0,2,19,75158,101463,202926,16661,1428002,-1392053
2024-03-08,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-03-10,29.4,0.43,100,1,0,73330,98995,98995,28053,0,-2388
2024-03-08,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-03-10,30.6,0.36,0,1,0,80634,108855,108855,30724,0,-2503
2024-03-08,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-03-10,32.5,0.4,0,0,0,83190,112306,0,34323,0,-34323
2024-03-08,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-03-10,34.5,0.69,0,2,0,67223,90751,181502,36805,0,10250
2024-03-08,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-03-10,35.9,0.55,0,1,0,81822,110459,110459,40347,0,-11710
2024-03-08,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-03-10,36.2,2.83,0,5,0,83707,113004,565020,41019,0,105465
2024-03-08,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-03-10,36.6,2.24,0,8,0,81046,109412,875296,41553,0,185374
2024-03-08,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-03-10,36.5,3.02,0,9,0,35556,48000,432000,38188,0,73807
2024-03-08,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-03-10,36.1,1.05,0,4,0,69536,93873,375492,39847,0,57500
2024-03-08,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-03-10,33.7,0.67,0,2,0,42189,56955,113910,33613,0,-4081
2024-03-08,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-03-10,34.0,0.68,0,2,0,41565,56112,112224,34109,0,-5015
2024-03-08,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-03-10,32.1,0.94,0,2,0,71184,96098,192196,32762,0,17065
2024-03-08,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-03-10,28.9,1.06,0,4,0,67245,90780,363120,26727,0,67412
2024-03-08,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-03-10,27.0,0.96,0,2,0,62049,83766,167532,22943,0,20490
2024-03-08,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-03-10,26.6,0.45,0,1,0,61601,83161,83161,22192,0,-632
2024-03-08,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-03-10,25.6,0.68,0,1,55,62375,84206,84206,20446,3430625,-3429240
2024-03-08,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-03-09,29.6,0.43,119,1,0,54798,73977,73977,27115,0,-7936
2024-03-08,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-03-09,31.5,0.36,0,0,0,72675,98111,0,31787,0,-31787
2024-03-08,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-03-09,33.7,0.4,0,1,0,78405,105846,105846,36148,0,-8707
2024-03-08,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-03-09,34.4,0.69,0,2,0,79483,107302,214604,37483,0,18154
2024-03-08,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-03-09,35.3,0.55,0,1,0,36007,48609,48609,36060,0,-23458
2024-03-08,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-03-09,35.8,12.4,0,37,0,83508,112735,4171195,40285,0,1041113
2024-03-08,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-03-09,36.6,9.79,0,39,0,56629,76449,2981511,39844,0,733135
2024-03-08,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-03-09,37.4,13.23,0,38,0,49609,66972,2544936,40792,0,619001
2024-03-08,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-03-09,35.1,1.05,0,0,0,49242,66476,0,36626,0,-36626
2024-03-08,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-03-09,33.7,0.67,0,0,0,67724,91427,0,35400,0,-35400
2024-03-08,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-03-09,33.9,0.68,0,0,0,56582,76385,0,34980,0,-34980
2024-03-08,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-03-09,31.2,0.94,0,0,0,38435,51887,0,28850,0,-28850
2024-03-08,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-03-09,30.7,1.06,0,0,0,81365,109842,0,30955,0,-30955
2024-03-08,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-03-09,28.8,0.96,0,0,0,44947,60678,0,24986,0,-24986
2024-03-08,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2024-03-09,27.2,0.45,0,0,0,69043,93208,0,23793,0,-23793
2024-03-08,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2024-03-09,25.3,0.68,0,0,0,80885,109194,0,21201,0,-21201
2024-03-08,Residential,Q7,6:00-7:00,Pork Belly,Meat,2024-03-10,30.5,1.14,102,3,0,75663,102145,306435,30196,0,49249
2024-03-08,Residential,Q7,7:00-8:00,Pork Belly,Meat,2024-03-10,32.2,0.71,0,2,0,69492,93814,187628,32824,0,15819
2024-03-08,Residential,Q7,8:00-9:00,Pork Belly,Meat,2024-03-10,32.6,0.42,0,1,0,79183,106897,106897,34222,0,-6508
2024-03-08,Residential,Q7,9:00-10:00,Pork Belly,Meat,2024-03-10,34.3,0.63,0,1,0,70783,95557,95557,36694,0,-11920
2024-03-08,Residential,Q7,10:00-11:00,Pork Belly,Meat,2024-03-10,35.3,0.31,0,0,0,54246,73232,0,37337,0,-37337
2024-03-08,Residential,Q7,11:00-12:00,Pork Belly,Meat,2024-03-10,36.9,0.34,0,0,0,50804,68585,0,39976,0,-39976
2024-03-08,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-03-10,35.8,0.48,0,0,0,58831,79421,0,38558,0,-38558
